msoa,org_code,sector,occupied_beds,available_beds,postcode,latitude,longitude
E02000100,R1K,Maternity,32.433333,68,HA13UJ,51.575407,-0.322037
E02000100,R1K,Learning Disabilities,0,0,HA13UJ,51.575407,-0.322037
E02000100,R1K,General & Acute,780,952,HA13UJ,51.575407,-0.322037
E02000100,R1K,Mental Illness,0,0,HA13UJ,51.575407,-0.322037
E02000173,RAL,Maternity,29.9,83,NW32QG,51.553224,-0.165324
E02000173,RAL,Learning Disabilities,0,0,NW32QG,51.553224,-0.165324
E02000173,RAL,General & Acute,789.211111,916.066667,NW32QG,51.553224,-0.165324
E02000173,RAL,Mental Illness,0.111111,0.111111,NW32QG,51.553224,-0.165324
E02000184,TAF,Maternity,0,0,NW10PE,51.53665,-0.131658
E02000184,TAF,Learning Disabilities,0,0,NW10PE,51.53665,-0.131658
E02000184,TAF,General & Acute,0,0,NW10PE,51.53665,-0.131658
E02000184,TAF,Mental Illness,168.555556,193,NW10PE,51.53665,-0.131658
E02000186,RRV,Maternity,54.322222,110.433333,NW12PG,51.525735,-0.137409
E02000186,RRV,Learning Disabilities,0,0,NW12PG,51.525735,-0.137409
E02000186,RRV,General & Acute,523.988889,557.433333,NW12PG,51.525735,-0.137409
E02000186,RRV,Mental Illness,8.277778,15.755556,NW12PG,51.525735,-0.137409
E02000186,RV3,Maternity,0,0,NW13AX,51.524345,-0.142166
E02000186,RV3,Learning Disabilities,9.077778,9.988889,NW13AX,51.524345,-0.142166
E02000186,RV3,General & Acute,73.777778,83.633333,NW13AX,51.524345,-0.142166
E02000186,RV3,Mental Illness,571.377778,641.377778,NW13AX,51.524345,-0.142166
E02000192,RP4,Maternity,0,0,WC1N3JH,51.52221,-0.119924
E02000192,RP4,Learning Disabilities,0,0,WC1N3JH,51.52221,-0.119924
E02000192,RP4,General & Acute,178.466667,229.3,WC1N3JH,51.52221,-0.119924
E02000192,RP4,Mental Illness,3.355556,4.444444,WC1N3JH,51.52221,-0.119924
E02000208,RJ6,Maternity,39.088889,61,CR77YE,51.389128,-0.108758
E02000208,RJ6,Learning Disabilities,0,0,CR77YE,51.389128,-0.108758
E02000208,RJ6,General & Acute,398.1,441.566667,CR77YE,51.389128,-0.108758
E02000208,RJ6,Mental Illness,0,0,CR77YE,51.389128,-0.108758
E02000266,RKL,Maternity,0,0,UB24SD,51.506315,-0.358547
E02000266,RKL,Learning Disabilities,0,0,UB24SD,51.506315,-0.358547
E02000266,RKL,General & Acute,56.411111,72.533333,UB24SD,51.506315,-0.358547
E02000266,RKL,Mental Illness,555.266667,662.111111,UB24SD,51.506315,-0.358547
E02000363,RQX,Maternity,23.633333,41,E96SR,51.550634,-0.046099
E02000363,RQX,Learning Disabilities,0,0,E96SR,51.550634,-0.046099
E02000363,RQX,General & Acute,197.222222,283.511111,E96SR,51.550634,-0.046099
E02000363,RQX,Mental Illness,0,0,E96SR,51.550634,-0.046099
E02000423,RRP,Maternity,0,0,N153TH,51.580625,-0.092097
E02000423,RRP,Learning Disabilities,0,0,N153TH,51.580625,-0.092097
E02000423,RRP,General & Acute,0,0,N153TH,51.580625,-0.092097
E02000423,RRP,Mental Illness,466,515.622222,N153TH,51.580625,-0.092097
E02000433,RAN,Maternity,0,0,HA74LP,51.632566,-0.310435
E02000433,RAN,Learning Disabilities,0,0,HA74LP,51.632566,-0.310435
E02000433,RAN,General & Acute,84.222222,134.444444,HA74LP,51.632566,-0.310435
E02000433,RAN,Mental Illness,0,0,HA74LP,51.632566,-0.310435
E02000480,RF4,Maternity,47.677778,62,RM70AG,51.568647,0.179031
E02000480,RF4,Learning Disabilities,0,0,RM70AG,51.568647,0.179031
E02000480,RF4,General & Acute,790.277778,907.644444,RM70AG,51.568647,0.179031
E02000480,RF4,Mental Illness,0,0,RM70AG,51.568647,0.179031
E02000491,RAT,Maternity,0,0,RM138GQ,51.518578,0.171162
E02000491,RAT,Learning Disabilities,6.877778,12,RM138GQ,51.518578,0.171162
E02000491,RAT,General & Acute,140.4,196.133333,RM138GQ,51.518578,0.171162
E02000491,RAT,Mental Illness,184.666667,230.177778,RM138GQ,51.518578,0.171162
E02000510,RAS,Maternity,14.466667,71,UB83NN,51.526077,-0.461175
E02000510,RAS,Learning Disabilities,0,0,UB83NN,51.526077,-0.461175
E02000510,RAS,General & Acute,298.688889,368.244444,UB83NN,51.526077,-0.461175
E02000510,RAS,Mental Illness,0,0,UB83NN,51.526077,-0.461175
E02000557,RKE,Maternity,26.411111,54,N195NF,51.566482,-0.139066
E02000557,RKE,Learning Disabilities,0,0,N195NF,51.566482,-0.139066
E02000557,RKE,General & Acute,202.533333,225.633333,N195NF,51.566482,-0.139066
E02000557,RKE,Mental Illness,11.988889,12,N195NF,51.566482,-0.139066
E02000576,RP6,Maternity,0,0,EC1V2PD,51.527246,-0.089889
E02000576,RP6,Learning Disabilities,0,0,EC1V2PD,51.527246,-0.089889
E02000576,RP6,General & Acute,2.188889,10.255556,EC1V2PD,51.527246,-0.089889
E02000576,RP6,Mental Illness,0,0,EC1V2PD,51.527246,-0.089889
E02000595,RPY,Maternity,0,0,SW36JJ,51.490561,-0.172565
E02000595,RPY,Learning Disabilities,0,0,SW36JJ,51.490561,-0.172565
E02000595,RPY,General & Acute,158.377778,195.011111,SW36JJ,51.490561,-0.172565
E02000595,RPY,Mental Illness,0,0,SW36JJ,51.490561,-0.172565
E02000596,RQM,Maternity,56.922222,128.633333,SW109NH,51.484308,-0.181644
E02000596,RQM,Learning Disabilities,0,0,SW109NH,51.484308,-0.181644
E02000596,RQM,General & Acute,547.822222,758.755556,SW109NH,51.484308,-0.181644
E02000596,RQM,Mental Illness,0,0,SW109NH,51.484308,-0.181644
E02000600,RAX,Maternity,43.277778,55,KT27QB,51.414826,-0.282601
E02000600,RAX,Learning Disabilities,0,0,KT27QB,51.414826,-0.282601
E02000600,RAX,General & Acute,297.777778,396.255556,KT27QB,51.414826,-0.282601
E02000600,RAX,Mental Illness,0,0,KT27QB,51.414826,-0.282601
E02000631,RJZ,Maternity,71.622222,118.766667,SE59RS,51.468077,-0.093916
E02000631,RJZ,Learning Disabilities,0,0,SE59RS,51.468077,-0.093916
E02000631,RJZ,General & Acute,1151.122222,1229.211111,SE59RS,51.468077,-0.093916
E02000631,RJZ,Mental Illness,0,0,SE59RS,51.468077,-0.093916
E02000841,RVR,Maternity,27.011111,95,SM51AA,51.380188,-0.183708
E02000841,RVR,Learning Disabilities,0,0,SM51AA,51.380188,-0.183708
E02000841,RVR,General & Acute,467.844444,690.433333,SM51AA,51.380188,-0.183708
E02000841,RVR,Mental Illness,0,0,SM51AA,51.380188,-0.183708
E02000880,R1H,Maternity,108.533333,195,E12ES,51.517167,-0.05605
E02000880,R1H,Learning Disabilities,0,0,E12ES,51.517167,-0.05605
E02000880,R1H,General & Acute,1468.911111,1584,E12ES,51.517167,-0.05605
E02000880,R1H,Mental Illness,0,0,E12ES,51.517167,-0.05605
E02000884,RWK,Maternity,0,0,E18DE,51.513374,-0.071865
E02000884,RWK,Learning Disabilities,0,7,E18DE,51.513374,-0.071865
E02000884,RWK,General & Acute,23.122222,53.111111,E18DE,51.513374,-0.071865
E02000884,RWK,Mental Illness,698.722222,842,E18DE,51.513374,-0.071865
E02000949,RQY,Maternity,0,0,SW177DJ,51.437358,-0.172348
E02000949,RQY,Learning Disabilities,0,0,SW177DJ,51.437358,-0.172348
E02000949,RQY,General & Acute,0,0,SW177DJ,51.437358,-0.172348
E02000949,RQY,Mental Illness,310.1,368.822222,SW177DJ,51.437358,-0.172348
E02000956,RJ7,Maternity,28.422222,67,SW170QT,51.426682,-0.175694
E02000956,RJ7,Learning Disabilities,0,0,SW170QT,51.426682,-0.175694
E02000956,RJ7,General & Acute,679.466667,858,SW170QT,51.426682,-0.175694
E02000956,RJ7,Mental Illness,0,0,SW170QT,51.426682,-0.175694
E02000970,RYX,Maternity,0,0,NW15JD,51.522838,-0.151539
E02000970,RYX,Learning Disabilities,0,0,NW15JD,51.522838,-0.151539
E02000970,RYX,General & Acute,0,0,NW15JD,51.522838,-0.151539
E02000970,RYX,Mental Illness,0,0,NW15JD,51.522838,-0.151539
E02000974,RYJ,Maternity,75.077778,139.822222,W21BL,51.51754,-0.174411
E02000974,RYJ,Learning Disabilities,0,0,W21BL,51.51754,-0.174411
E02000974,RYJ,General & Acute,727.744444,957.066667,W21BL,51.51754,-0.174411
E02000974,RYJ,Mental Illness,0,0,W21BL,51.51754,-0.174411
E02001012,RMC,Learning Disabilities,0,0,BL40JR,53.553957,-2.429894
E02001012,RMC,General & Acute,461.622222,575.833333,BL40JR,53.553957,-2.429894
E02001012,RMC,Mental Illness,0,0,BL40JR,53.553957,-2.429894
E02001012,RMC,Maternity,48.944444,78,BL40JR,53.553957,-2.429894
E02001050,RW6,Learning Disabilities,0,0,M85RB,53.517882,-2.229502
E02001050,RW6,General & Acute,820.3,1079.9,M85RB,53.517882,-2.229502
E02001050,RW6,Mental Illness,0,0,M85RB,53.517882,-2.229502
E02001050,RW6,Maternity,58.277778,122.277778,M85RB,53.517882,-2.229502
E02001062,R0A,Learning Disabilities,0,0,M139WL,53.462436,-2.227711
E02001062,R0A,General & Acute,1316.133333,1667.977778,M139WL,53.462436,-2.227711
E02001062,R0A,Mental Illness,10.388889,11.333333,M139WL,53.462436,-2.227711
E02001062,R0A,Maternity,104,161.111111,M139WL,53.462436,-2.227711
E02001082,RBV,Learning Disabilities,0,0,M204BX,53.429767,-2.230125
E02001082,RBV,General & Acute,121.577778,141.766667,M204BX,53.429767,-2.230125
E02001082,RBV,Mental Illness,0,0,M204BX,53.429767,-2.230125
E02001082,RBV,Maternity,0,0,M204BX,53.429767,-2.230125
E02001177,RM3,Learning Disabilities,0,0,M68HD,53.487545,-2.323424
E02001177,RM3,General & Acute,756.622222,902.766667,M68HD,53.487545,-2.323424
E02001177,RM3,Mental Illness,0,0,M68HD,53.487545,-2.323424
E02001177,RM3,Maternity,0,0,M68HD,53.487545,-2.323424
E02001213,RWJ,Learning Disabilities,0,0,SK27JE,53.383778,-2.13202
E02001213,RWJ,General & Acute,472.477778,567.288889,SK27JE,53.383778,-2.13202
E02001213,RWJ,Mental Illness,0,0,SK27JE,53.383778,-2.13202
E02001213,RWJ,Maternity,20.2,55.677778,SK27JE,53.383778,-2.13202
E02001235,RMP,Learning Disabilities,0,0,OL69RW,53.49153,-2.071433
E02001235,RMP,General & Acute,278.388889,370.033333,OL69RW,53.49153,-2.071433
E02001235,RMP,Mental Illness,0,0,OL69RW,53.49153,-2.071433
E02001235,RMP,Maternity,15.1,33,OL69RW,53.49153,-2.071433
E02001241,RT2,Learning Disabilities,0,0,OL67SR,53.485827,-2.099981
E02001241,RT2,General & Acute,0,0,OL67SR,53.485827,-2.099981
E02001241,RT2,Mental Illness,430.088889,511.866667,OL67SR,53.485827,-2.099981
