msoa,org_code,sector,occupied_beds,available_beds,postcode,latitude,longitude
E02000100,R1K,Maternity,36.144444,68,HA13UJ,51.575407,-0.322037
E02000100,R1K,Learning Disabilities,0,0,HA13UJ,51.575407,-0.322037
E02000100,R1K,General & Acute,978.033333,1011.911111,HA13UJ,51.575407,-0.322037
E02000100,R1K,Mental Illness,0,0,HA13UJ,51.575407,-0.322037
E02000173,RAL,Maternity,38.788889,88,NW32QG,51.553224,-0.165324
E02000173,RAL,Learning Disabilities,0,0,NW32QG,51.553224,-0.165324
E02000173,RAL,General & Acute,908.055556,1029.2,NW32QG,51.553224,-0.165324
E02000173,RAL,Mental Illness,0,0,NW32QG,51.553224,-0.165324
E02000184,TAF,Maternity,0,0,NW10PE,51.53665,-0.131658
E02000184,TAF,Learning Disabilities,0,0,NW10PE,51.53665,-0.131658
E02000184,TAF,General & Acute,0,0,NW10PE,51.53665,-0.131658
E02000184,TAF,Mental Illness,161.688889,175.822222,NW10PE,51.53665,-0.131658
E02000186,RRV,Maternity,45.044444,76,NW12PG,51.525735,-0.137409
E02000186,RRV,Learning Disabilities,0,0,NW12PG,51.525735,-0.137409
E02000186,RRV,General & Acute,560.466667,647.4,NW12PG,51.525735,-0.137409
E02000186,RRV,Mental Illness,6.811111,11.566667,NW12PG,51.525735,-0.137409
E02000186,RV3,Maternity,0,0,NW13AX,51.524345,-0.142166
E02000186,RV3,Learning Disabilities,5.633333,11.866667,NW13AX,51.524345,-0.142166
E02000186,RV3,General & Acute,72.344444,74.977778,NW13AX,51.524345,-0.142166
E02000186,RV3,Mental Illness,588.155556,642.288889,NW13AX,51.524345,-0.142166
E02000192,RP4,Maternity,0,0,WC1N3JH,51.52221,-0.119924
E02000192,RP4,Learning Disabilities,0,0,WC1N3JH,51.52221,-0.119924
E02000192,RP4,General & Acute,161.355556,206.366667,WC1N3JH,51.52221,-0.119924
E02000192,RP4,Mental Illness,3.944444,7.5,WC1N3JH,51.52221,-0.119924
E02000208,RJ6,Maternity,32.311111,58,CR77YE,51.389128,-0.108758
E02000208,RJ6,Learning Disabilities,0,0,CR77YE,51.389128,-0.108758
E02000208,RJ6,General & Acute,486.988889,523.144444,CR77YE,51.389128,-0.108758
E02000208,RJ6,Mental Illness,0,0,CR77YE,51.389128,-0.108758
E02000266,RKL,Maternity,0,0,UB24SD,51.506315,-0.358547
E02000266,RKL,Learning Disabilities,0,0,UB24SD,51.506315,-0.358547
E02000266,RKL,General & Acute,61.388889,70.366667,UB24SD,51.506315,-0.358547
E02000266,RKL,Mental Illness,606.777778,694,UB24SD,51.506315,-0.358547
E02000363,RQX,Maternity,27.622222,41,E96SR,51.550634,-0.046099
E02000363,RQX,Learning Disabilities,0,0,E96SR,51.550634,-0.046099
E02000363,RQX,General & Acute,263.855556,297.011111,E96SR,51.550634,-0.046099
E02000363,RQX,Mental Illness,0,0,E96SR,51.550634,-0.046099
E02000423,RRP,Maternity,0,0,N153TH,51.580625,-0.092097
E02000423,RRP,Learning Disabilities,0,0,N153TH,51.580625,-0.092097
E02000423,RRP,General & Acute,0,0,N153TH,51.580625,-0.092097
E02000423,RRP,Mental Illness,492.733333,512,N153TH,51.580625,-0.092097
E02000433,RAN,Maternity,0,0,HA74LP,51.632566,-0.310435
E02000433,RAN,Learning Disabilities,0,0,HA74LP,51.632566,-0.310435
E02000433,RAN,General & Acute,93.066667,128.388889,HA74LP,51.632566,-0.310435
E02000433,RAN,Mental Illness,0,0,HA74LP,51.632566,-0.310435
E02000480,RF4,Maternity,61.7,66,RM70AG,51.568647,0.179031
E02000480,RF4,Learning Disabilities,0,0,RM70AG,51.568647,0.179031
E02000480,RF4,General & Acute,962.988889,990.288889,RM70AG,51.568647,0.179031
E02000480,RF4,Mental Illness,0,0,RM70AG,51.568647,0.179031
E02000491,RAT,Maternity,0,0,RM138GQ,51.518578,0.171162
E02000491,RAT,Learning Disabilities,0,0,RM138GQ,51.518578,0.171162
E02000491,RAT,General & Acute,128.033333,156.4,RM138GQ,51.518578,0.171162
E02000491,RAT,Mental Illness,207.388889,231.744444,RM138GQ,51.518578,0.171162
E02000510,RAS,Maternity,19.055556,47,UB83NN,51.526077,-0.461175
E02000510,RAS,Learning Disabilities,0,0,UB83NN,51.526077,-0.461175
E02000510,RAS,General & Acute,369.522222,420.322222,UB83NN,51.526077,-0.461175
E02000510,RAS,Mental Illness,0,0,UB83NN,51.526077,-0.461175
E02000557,RKE,Maternity,23.611111,52,N195NF,51.566482,-0.139066
E02000557,RKE,Learning Disabilities,0,0,N195NF,51.566482,-0.139066
E02000557,RKE,General & Acute,248.344444,261.877778,N195NF,51.566482,-0.139066
E02000557,RKE,Mental Illness,10.833333,12,N195NF,51.566482,-0.139066
E02000576,RP6,Maternity,0,0,EC1V2PD,51.527246,-0.089889
E02000576,RP6,Learning Disabilities,0,0,EC1V2PD,51.527246,-0.089889
E02000576,RP6,General & Acute,3.844444,8.111111,EC1V2PD,51.527246,-0.089889
E02000576,RP6,Mental Illness,0,0,EC1V2PD,51.527246,-0.089889
E02000595,RPY,Maternity,0,0,SW36JJ,51.490561,-0.172565
E02000595,RPY,Learning Disabilities,0,0,SW36JJ,51.490561,-0.172565
E02000595,RPY,General & Acute,147.5,167.411111,SW36JJ,51.490561,-0.172565
E02000595,RPY,Mental Illness,0,0,SW36JJ,51.490561,-0.172565
E02000596,RQM,Maternity,50.588889,90.377778,SW109NH,51.484308,-0.181644
