msoa,org_code,sector,occupied_beds,available_beds,postcode,latitude,longitude
E02000100,R1K,General & Acute,979.043956,1021.978022,HA13UJ,51.575407,-0.322037
E02000100,R1K,Mental Illness,0,0,HA13UJ,51.575407,-0.322037
E02000100,R1K,Maternity,42.10989,68,HA13UJ,51.575407,-0.322037
E02000100,R1K,Learning Disabilities,0,0,HA13UJ,51.575407,-0.322037
E02000173,RAL,General & Acute,878.659341,1115.10989,NW32QG,51.553224,-0.165324
E02000173,RAL,Mental Illness,0,0,NW32QG,51.553224,-0.165324
E02000173,RAL,Maternity,43.978022,88,NW32QG,51.553224,-0.165324
E02000173,RAL,Learning Disabilities,0,0,NW32QG,51.553224,-0.165324
E02000184,TAF,Mental Illness,163.747253,178.637363,NW10PE,51.53665,-0.131658
E02000184,TAF,Maternity,0,0,NW10PE,51.53665,-0.131658
E02000184,TAF,Learning Disabilities,0,0,NW10PE,51.53665,-0.131658
E02000184,TAF,General & Acute,0,0,NW10PE,51.53665,-0.131658
E02000186,RRV,Mental Illness,3.516484,7.736264,NW12PG,51.525735,-0.137409
E02000186,RRV,Maternity,47.087912,75.857143,NW12PG,51.525735,-0.137409
E02000186,RRV,Learning Disabilities,0,0,NW12PG,51.525735,-0.137409
E02000186,RRV,General & Acute,594.32967,764.395604,NW12PG,51.525735,-0.137409
E02000186,RV3,Mental Illness,549.769231,598.164835,NW13AX,51.524345,-0.142166
E02000186,RV3,Maternity,0,0,NW13AX,51.524345,-0.142166
E02000186,RV3,Learning Disabilities,10,12,NW13AX,51.524345,-0.142166
E02000186,RV3,General & Acute,71.681319,74.725275,NW13AX,51.524345,-0.142166
E02000192,RP4,Mental Illness,6.472527,7.131868,WC1N3JH,51.52221,-0.119924
E02000192,RP4,Maternity,0,0,WC1N3JH,51.52221,-0.119924
E02000192,RP4,Learning Disabilities,0,0,WC1N3JH,51.52221,-0.119924
E02000192,RP4,General & Acute,169.175824,205.065934,WC1N3JH,51.52221,-0.119924
E02000208,RJ6,Mental Illness,0,0,CR77YE,51.389128,-0.108758
E02000208,RJ6,Maternity,32.571429,58,CR77YE,51.389128,-0.108758
E02000208,RJ6,Learning Disabilities,0,0,CR77YE,51.389128,-0.108758
E02000208,RJ6,General & Acute,489.098901,506.076923,CR77YE,51.389128,-0.108758
E02000266,RKL,Mental Illness,618.846154,682.263736,UB24SD,51.506315,-0.358547
E02000266,RKL,Maternity,0,0,UB24SD,51.506315,-0.358547
E02000266,RKL,Learning Disabilities,0,0,UB24SD,51.506315,-0.358547
E02000266,RKL,General & Acute,60.340659,70.43956,UB24SD,51.506315,-0.358547
E02000363,RQX,Mental Illness,0,0,E96SR,51.550634,-0.046099
E02000363,RQX,Maternity,28.78022,41,E96SR,51.550634,-0.046099
E02000363,RQX,Learning Disabilities,0,0,E96SR,51.550634,-0.046099
E02000363,RQX,General & Acute,257.659341,294.857143,E96SR,51.550634,-0.046099
E02000423,RRP,Mental Illness,504.373626,530.769231,N153TH,51.580625,-0.092097
E02000423,RRP,Maternity,0,0,N153TH,51.580625,-0.092097
E02000423,RRP,Learning Disabilities,19.868132,27.296703,N153TH,51.580625,-0.092097
E02000423,RRP,General & Acute,0,0,N153TH,51.580625,-0.092097
E02000433,RAN,General & Acute,95.384615,133.736264,HA74LP,51.632566,-0.310435
E02000433,RAN,Mental Illness,0,0,HA74LP,51.632566,-0.310435
E02000433,RAN,Maternity,0,0,HA74LP,51.632566,-0.310435
E02000433,RAN,Learning Disabilities,0,0,HA74LP,51.632566,-0.310435
E02000480,RF4,Mental Illness,0,0,RM70AG,51.568647,0.179031
E02000480,RF4,Maternity,66.43956,66.43956,RM70AG,51.568647,0.179031
E02000480,RF4,Learning Disabilities,0,0,RM70AG,51.568647,0.179031
E02000480,RF4,General & Acute,907.241758,961.021978,RM70AG,51.568647,0.179031
E02000491,RAT,Mental Illness,210.615385,233.538462,RM138GQ,51.518578,0.171162
E02000491,RAT,Maternity,0,0,RM138GQ,51.518578,0.171162
E02000491,RAT,Learning Disabilities,0,0,RM138GQ,51.518578,0.171162
E02000491,RAT,General & Acute,150.824176,165.252747,RM138GQ,51.518578,0.171162
E02000510,RAS,General & Acute,418.241758,426.285714,UB83NN,51.526077,-0.461175
E02000510,RAS,Mental Illness,0,0,UB83NN,51.526077,-0.461175
E02000510,RAS,Maternity,26.989011,166.263736,UB83NN,51.526077,-0.461175
E02000510,RAS,Learning Disabilities,0,0,UB83NN,51.526077,-0.461175
E02000557,RKE,Mental Illness,0,0,N195NF,51.566482,-0.139066
E02000557,RKE,Maternity,22.912088,50,N195NF,51.566482,-0.139066
E02000557,RKE,Learning Disabilities,0,0,N195NF,51.566482,-0.139066
E02000557,RKE,General & Acute,264.450549,281,N195NF,51.566482,-0.139066
E02000576,RP6,Mental Illness,0,0,EC1V2PD,51.527246,-0.089889
E02000576,RP6,Maternity,0,0,EC1V2PD,51.527246,-0.089889
E02000576,RP6,Learning Disabilities,0,0,EC1V2PD,51.527246,-0.089889
E02000576,RP6,General & Acute,3.549451,7.032967,EC1V2PD,51.527246,-0.089889
E02000595,RPY,Mental Illness,0,0,SW36JJ,51.490561,-0.172565
E02000595,RPY,Maternity,0,0,SW36JJ,51.490561,-0.172565
E02000595,RPY,Learning Disabilities,0,0,SW36JJ,51.490561,-0.172565
E02000595,RPY,General & Acute,169.494505,199.186813,SW36JJ,51.490561,-0.172565
E02000596,RQM,Mental Illness,0,0,SW109NH,51.484308,-0.181644
E02000596,RQM,Maternity,80.395604,89.78022,SW109NH,51.484308,-0.181644
E02000596,RQM,Learning Disabilities,0,0,SW109NH,51.484308,-0.181644
E02000596,RQM,General & Acute,786.120879,786.120879,SW109NH,51.484308,-0.181644
E02000600,RAX,Mental Illness,0,0,KT27QB,51.414826,-0.282601
E02000600,RAX,Maternity,40.494505,55,KT27QB,51.414826,-0.282601
E02000600,RAX,Learning Disabilities,0,0,KT27QB,51.414826,-0.282601
E02000600,RAX,General & Acute,373.417582,410,KT27QB,51.414826,-0.282601
E02000631,RJZ,Mental Illness,0,0,SE59RS,51.468077,-0.093916
E02000631,RJZ,Maternity,60.933333,117.3,SE59RS,51.468077,-0.093916
E02000631,RJZ,Learning Disabilities,0,0,SE59RS,51.468077,-0.093916
E02000631,RJZ,General & Acute,1278.422222,1337.433333,SE59RS,51.468077,-0.093916
E02000841,RVR,Mental Illness,0,0,SM51AA,51.380188,-0.183708
E02000841,RVR,Maternity,30.054945,95,SM51AA,51.380188,-0.183708
E02000841,RVR,Learning Disabilities,0,0,SM51AA,51.380188,-0.183708
E02000841,RVR,General & Acute,633.593407,762.516484,SM51AA,51.380188,-0.183708
E02000880,R1H,General & Acute,1827.89011,1899.967033,E12ES,51.517167,-0.05605
E02000880,R1H,Mental Illness,0,0,E12ES,51.517167,-0.05605
E02000880,R1H,Maternity,139.923077,172.956044,E12ES,51.517167,-0.05605
E02000880,R1H,Learning Disabilities,0,0,E12ES,51.517167,-0.05605
E02000884,RWK,Mental Illness,789.274725,829,E18DE,51.513374,-0.071865
E02000884,RWK,Maternity,0,0,E18DE,51.513374,-0.071865
E02000884,RWK,Learning Disabilities,0,0,E18DE,51.513374,-0.071865
E02000884,RWK,General & Acute,22.230769,26,E18DE,51.513374,-0.071865
E02000949,RQY,Mental Illness,310.274725,346,SW177DJ,51.437358,-0.172348
E02000949,RQY,Maternity,0,0,SW177DJ,51.437358,-0.172348
E02000949,RQY,Learning Disabilities,5.879121,12,SW177DJ,51.437358,-0.172348
E02000949,RQY,General & Acute,0,0,SW177DJ,51.437358,-0.172348
E02000956,RJ7,Mental Illness,0,0,SW170QT,51.426682,-0.175694
